id,cid,label,ChineseSimplified,ChineseTraditional,English,Japanese,Korean,French,German,Spanish,Portuguese,Russian,Turkish,Thai,Indonesian,Vietnamese,Italian,Polish,Dutch,Swedish,Norwegian,Danish,Finnish,Ukrainian,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
100533,,WitnessMurder,{criminal}！你竟敢杀人！,{criminal}! How dare you kill!,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
100534,,WitnessPrisonBreak,{criminal}！劫狱是重罪！,{criminal}! Jailbreak is a felony!,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
100535,,WitnessPrisonBreak,住手{criminal}！不要劫狱！,Stop {criminal}! Don't break jail!,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
100536,,WitnessPrisonBreak,{criminal}！你在劫狱！住手！,{criminal}! You're breaking jail! Stop!,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
100537,,WitnessPrisonBreak,劫狱犯{criminal}！住手！,Jailbreaker {criminal}! Stop!,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
100538,,WitnessRobbery,强盗{criminal}！放下武器！,Bandit {criminal}! Drop your weapon!,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
100539,,WitnessRobbery,{criminal}！住手！不要抢劫！,{criminal}! Stop! Don't rob!,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
100540,,WitnessRobbery,抢劫犯{criminal}！站住！,Robber {criminal}! Stop!,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
100541,,WitnessTheft,小偷{criminal}！还我东西！,Thief {criminal}! Give it back!,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
100542,,WitnessTheft,{criminal}！抓小偷！,{criminal}! Catch the thief!,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
100543,,WitnessTheft,偷东西的{criminal}站住！,Stealing {criminal} stop!,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
100544,,WitnessTheft,{criminal}！你在偷什么！,{criminal}! What are you stealing!,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
100545,,Young,青年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
100546,稻田,,稻田,稻田,Rice Field,田んぼ,논,Rizière,Reisfeld,Campo de arroz,Campo de arroz,Рисовое поле,Pirinç tarlası,นาข้าว,Sawah,Cánh đồng lúa,Risaia,Pole ryżowe,Rijstveld,Risfält,Rismark,Rismark,Riisikenttä,Рисове поле,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
100547,稻田的描述,,翠绿的稻杆整齐排列，穗头轻摇，散发着谷香。,翠綠的稻稈整齊排列，穗頭輕搖，散發著穀香。,"Rows of lush green rice stalks swaying gently, releasing a fragrant grain scent.",青々とした稲が整然と並び、穂先が軽く揺れて穀物の香りを放つ。,"싱그런 녹색 벼가 줄지어 서 있고, 이삭이 흔들리며 곡물 향기를 내뿜는다.","Des rangées de tiges de riz vert luxuriant se balançant doucement, libérant un parfum de grain.","Üppige grüne Reishalme, die sich sanft wiegen und einen duftenden Getreideduft verströmen.","Filas de tallos de arroz verde exuberante balanceándose suavemente, liberando un aroma de grano.","Fileiras de hastes de arroz verde exuberante balançando suavemente, liberando um perfume de grão.","Ряды сочных зеленых рисовых стеблей, покачивающихся и источающих аромат зерна.",Yeşil çeltik saplarının hafifçe sallandığı taze bir tahıl kokusu yayılıyor.,แถวลำต้นข้าวเขียวชอุ่มโยกเบา ๆ ส่งกลิ่นหอมของเมล็ดธัญพืช,"Baris tangkai padi hijau subur berayun lembut, melepaskan aroma biji-bijian yang harum.","Hàng cây lúa xanh tươi đung đưa nhẹ nhàng, tỏa hương thơm thóc gạo.","File di steli di riso verde rigoglioso che ondeggiano dolcemente, rilasciando un profumo di grano.","Rzędy bujnych zielonych źdźbeł ryżu kołyszące się delikatnie, uwalniające zapach zboża.","Rijen weelderige groene rijststengels die zachtjes wiegen, met een geurige graangeur.",Rader av frodiga gröna risstänglar som svajar försiktigt och sprider en doftande spannmålsdoft.,Rekker av frodige grønne risstilker som svaier forsiktig og slipper ut en duftende kornduft.,Rækker af frodige grønne risstængler der svajer blidt og frigiver en duftende kornduft.,"Rivit rehottavia vihreitä riisivartia, jotka heiluvat hiljaa ja vapauttavat tuoksuvaa viljan tuoksua.","Ряди соковитих зелених рисових стебел, що гойдаються і поширюють запах зерна.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
100548,瓜地,,瓜地,瓜地,Melon Field,瓜畑,참외밭,Champ de melons,Melonenfeld,Campo de melones,Campo de melões,Дынное поле,Kavun tarlası,ไร่แตง,Kebun melon,Ruộng dưa,Campo di meloni,Pole melonów,Meloenveld,Melonfält,Melonmark,Melonmark,Melonikenttä,Динне поле,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
100549,瓜地的描述,,藤蔓延伸，硕大的瓜果静卧在田间。,藤蔓延伸，碩大的瓜果靜臥在田間。,"Vines spread across the ground, with large melons resting peacefully.",蔓が広がり、大きな瓜が静かに横たわっている。,덩굴이 뻗어 있고 큰 참외가 밭에 자리잡고 있다.,"Des vignes s'étendent sur le sol, avec de gros melons au repos.","Ranken erstrecken sich über den Boden, mit großen Melonen darauf.","Enredaderas se extienden por el suelo, con grandes melones descansando.","Vinhas se espalham pelo chão, com grandes melões descansando pacificamente.","Лозы тянутся по земле, с большими дынями, мирно лежащими на них.",Asma dalları yayılıyor ve büyük kavunlar tarlada dinleniyor.,เถาวัลย์แผ่กระจายบนพื้นดิน เต็มไปด้วยแตงขนาดใหญ่,"Tanaman merambat menyebar di tanah, dengan melon besar beristirahat dengan damai.","Dây leo lan khắp mặt đất, những trái dưa to tròn nằm yên trên ruộng.","Viticci si diffondono sul terreno, con grandi meloni che riposano pacificamente.","Pnącza rozciągają się po ziemi, z dużymi melonami spoczywającymi spokojnie.","Ranken verspreiden zich over de grond, met grote meloenen die rustig liggen.","Rankor sprider sig över marken, med stora meloner som vilar fridfullt.","Ranker sprer seg over bakken, med store meloner som hviler fredelig.","Ranker spreder sig over jorden, med store meloner som hviler fredeligt.","Köynnökset leviävät maassa, ja suuret melonit lepäävät rauhallisesti.","Ліани тягнуться по землі, на яких мирно лежать великі динею.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
100550,麦田,,麦田,麥田,Wheat Field,麦畑,밀밭,Champ de blé,Weizenfeld,Campo de trigo,Campo de trigo,Пшеничное поле,Buğday tarlası,ทุ่งข้าวสาลี,Ladang gandum,Cánh đồng lúa mì,Campo di grano,Pole pszenicy,Tarweveld,Vetefält,Hvetemark,Hvedemark,Vehnäpelto,Пшеничне поле,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
100551,麦田的描述,,金黄的麦穗在阳光下摇曳，丰收在望。,金黃的麥穗在陽光下搖曳，豐收在望。,"Golden wheat swaying in the sunlight, promising a bountiful harvest.",金色の麦穂が太陽の光の中で揺れ、豊作が期待される。,황금빛 밀이삭이 햇볕에 흔들리며 풍작을 약속한다.,"Des épis de blé dorés se balancent au soleil, promettant une récolte abondante.",Goldener Weizen wiegt sich im Sonnenlicht und verspricht eine reiche Ernte.,"Espigas de trigo doradas balanceándose bajo la luz del sol, prometiendo una cosecha abundante.","Espigas de trigo douradas balançando ao sol, prometendo uma colheita abundante.","Золотая пшеница колышется на солнце, обещая богатый урожай.",Güneş ışığında sallanan altın renginde buğday başakları bol hasat vaat ediyor.,รวงข้าวสาลีสีทองโยนสะบัดในแสงแดด บ่งบอกถึงผลผลิตที่อุดมสมบูรณ์,"Gandum emas berayun di bawah sinar matahari, menjanjikan panen yang melimpah.","Những bông lúa mì vàng ươm đung đưa dưới ánh nắng, hứa hẹn vụ mùa bội thu.","Spighe di grano dorate ondeggiano al sole, promettendo un raccolto abbondante.","Złote kłosy pszenicy kołyszące się w słońcu, obiecujące obfity plon.","Gouden tarwe wiegend in het zonlicht, met belofte van een overvloedige oogst.","Gyllene vete som svajar i solljuset, lovar en rik skörd.","Gyllent hvete som svaier i sollyset, lover en rik høst.","Gyldent hvede svinger i sollyset, lover en rigelig høst.","Kultainen vehnä heiluu auringonvalossa, lupaa runsaan sadon.","Золота пшениця гойдається на сонці, обіцяючи рясний урожай.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
100552,菜地,,菜地,菜地,Vegetable Field,野菜畑,채소밭,Champ de légumes,Gemüsefeld,Campo de verduras,Campo de vegetais,Овощное поле,Sebze tarlası,ไร่ผัก,Ladang sayur,Ruộng rau,Campo di verdure,Pole warzywne,Groenteveld,Grönsaksfält,Grønnsaksmark,Grønsagsmark,Vihanneskenttä,Овочеве поле,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
100553,菜地的描述,,各色蔬菜郁郁葱葱，生机盎然。,各色蔬菜鬱鬱蔥蔥，生機盎然。,"Various vegetables growing lushly, full of vitality.",色とりどりの野菜が青々と育ち、生命力に満ちている。,다양한 색깔의 채소가 무성하게 자라고 생기가 넘친다.,"Divers légumes poussant luxueusement, pleins de vitalité.",Verschiedene Gemüsesorten wachsen üppig und voller Vitalität.,"Diversas verduras creciendo exuberantemente, llenas de vitalidad.","Vários vegetais crescendo exuberantemente, cheios de vitalidade.","Разные овощи растут пышно, полные жизни.",Çeşitli sebzeler canlılık dolu bir şekilde yetişiyor.,ผักหลากหลายชนิดเติบโตอย่างเขียวขจี เต็มไปด้วยความมีชีวิตชีวา,"Berbagai sayuran tumbuh subur, penuh vitalitas.","Các loại rau đang phát triển xanh tốt, tràn đầy sức sống.","Vari vegetali che crescono rigogliosi, pieni di vitalità.","Różne warzywa rosnące bujnie, pełne witalności.","Verschillende groenten groeien weelderig, vol vitaliteit.","Olika grönsaker växer frodigt, fulla av vitalitet.","Ulike grønnsaker vokser frodig, fulle av vitalitet.","Forskellige grøntsager vokser frodig, fulde af vitalitet.","Eri vihannekset kasvavat rehevässä, täynnä elinvoimaa.","Різні овочі ростуть пишно, повні життєвої сили.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
100554,水源,,水源,水源,Water Source,水源,수원,Source d'eau,Wasserquelle,Fuente de agua,Fonte de água,Источник воды,Su kaynağı,แหล่งน้ำ,Sumber air,Nguồn nước,Fonte d'acqua,Źródło wody,Waterbron,Vattenkälla,Vannkilde,Vandkilde,Vesilähde,Джерело води,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
100555,水源的描述,,清澈的水源汩汩涌出，滋润着大地。,清澈的水源汩汩湧出，滋潤著大地。,"Clear water flows continuously, nourishing the land.",清らかな水が湧き出て、大地を潤している。,맑은 물이 콸콸 솟아나와 대지를 적신다.,"De l'eau claire jaillit continuellement, nourrissant la terre.",Klares Wasser fließt kontinuierlich und nährt das Land.,"Agua clara fluye continuamente, nutriendo la tierra.","Água clara flui continuamente, nutrindo a terra.","Чистая вода постоянно течет, питая землю.","Temiz su sürekli akıyor, toprağı besliyor.",น้ำใสไหลอย่างต่อเนื่อง บำรุงผืนดิน,"Air jernih mengalir terus menerus, menyuburkan tanah.","Nước trong veo chảy ra không ngừng, nuôi dưỡng đất đai.","L'acqua chiara scorre continuamente, nutrendo la terra.","Czysta woda płynie nieprzerwanie, odżywiając ziemię.",Helder water stroomt continu en voedt het land.,Klart vatten flödar kontinuerligt och närer landet.,Klart vann renner kontinuerlig og nærer landet.,Klart vand flyder kontinuerligt og nærer landet.,"Kirkasta vettä virtaa jatkuvasti, raviten maata.","Чиста вода тече безперервно, живлячи землю.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
100556,,Destroy,{item}被{sub}摧毁了。,{item}被{sub}摧毀了。,{item} was destroyed by {sub}.,{item}は{sub}に破壊された。,{item}이 {sub}에 의해 파괴되었다.,{item} a été détruit par {sub}.,{item} wurde von {sub} zerstört.,{item} fue destruido por {sub}.,{item} foi destruído por {sub}.,{item} был уничтожен {sub}.,{item} {sub} tarafından yok edildi.,{item}ถูก{sub}ทำลาย,{item} dihancurkan oleh {sub}.,{item} đã bị {sub} phá hủy.,{item} è stato distrutto da {sub}.,{item} został zniszczony przez {sub}.,{item} is vernietigd door {sub}.,{item} förstördes av {sub}.,{item} ble ødelagt av {sub}.,{item} blev ødelagt af {sub}.,{item} tuhottiin {sub} toimesta.,{item} було знищено {sub}.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
100557,,AttackItem,{sub}对{obj}发起了攻击。,{sub}對{obj}發起了攻擊。,{sub} attacked {obj}.,{sub}は{obj}を攻撃した。,{sub}이 {obj}을(를) 공격했다.,{sub} a attaqué {obj}.,{sub} griff {obj} an.,{sub} atacó a {obj}.,{sub} atacou {obj}.,{sub} атаковал {obj}.,{sub} {obj}'a saldırdı.,{sub}โจมตี{obj},"{sub} menyerang {obj}.",{sub} đã tấn công {obj}.,{sub} ha attaccato {obj}.,{sub} zaatakował {obj}.,{sub} viel {obj} aan.,{sub} attackerade {obj}.,{sub} angrep {obj}.,{sub} angreb {obj}.,{sub} hyökkäsi {obj} kohti.,{sub} атакував {obj}.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
100600,,GemBalance,充值币余额,充值幣餘額,Gem Balance,チャージ残高,충전석 잔액,Solde de Gemmes,Gem-Guthaben,Saldo de Gemas,Saldo de Gemas,Баланс Гемов,Gem Bakiyesi,ยอดเพชร,Saldo Gem,Số dư Gem,Saldo Gemme,Saldo Gemów,Gem-saldo,Gem-saldo,Gem-saldo,Gem-saldo,Gem-saldo,Баланс Гемів,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
100601,,Price,单价,單價,Price,単価,단가,Prix,Preis,Precio,Preço,Цена,Fiyat,ราคา,Harga,Giá,Prezzo,Cena,Prijs,Pris,Pris,Pris,Hinta,Ціна,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
100602,,Total,总计,總計,Total,合計,합계,Total,Gesamt,Total,Total,Итого,Toplam,รวม,Total,Tổng cộng,Totale,Razem,Totaal,Totalt,Totalt,I alt,Yhteensä,Всього,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
200001,,BuyLabel,购买,購買,Buy,購入,구매,Acheter,Kaufen,Comprar,Comprar,Купить,Satın al,ซื้อ,Beli,Mua,Comprare,Kup,Koop,Köp,Kjøp,Køb,Osta,Купити,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
200002,,SettingsFontScale,字体大小,字體大小,Font Size,フォントサイズ,글꼴 크기,Taille de police,Schriftgröße,Tamaño de fuente,Tamanho da fonte,Размер шрифта,Yazı tipi boyutu,ขนาดตัวอักษร,Ukuran font,Cỡ chữ,Dimensione carattere,Rozmiar czcionki,Lettergrootte,Teckenstorlek,Skriftstørrelse,Skriftstørrelse,Fonttikoko,Розмір шрифту,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
200003,,SettingsFontSmall,小,小,Small,小,작게,Petit,Klein,Pequeño,Pequeno,Маленький,Küçük,เล็ก,Kecil,Nhỏ,Piccolo,Mały,Klein,Liten,Liten,Lille,Pieni,Малий,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
200004,,SettingsFontStandard,标准,標準,Standard,標準,표준,Standard,Standard,Estándar,Padrão,Стандартный,Standart,มาตรฐาน,Standar,Tiêu chuẩn,Standard,Standardowy,Standaard,Standard,Standard,Standard,Vakio,Стандартний,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
200005,,SettingsFontLarge,大,大,Large,大,크게,Grand,Groß,Grande,Grande,Большой,Büyük,ใหญ่,Besar,Lớn,Grande,Duży,Groot,Stor,Stor,Stor,Suuri,Великий,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
200006,,SettingsFontExtraLarge,超大,超大,Extra Large,特大,아주 크게,Très grand,Sehr groß,Extra grande,Extra grande,Очень большой,Çok büyük,ใหญ่มาก,Sangat besar,Rất lớn,Extra grande,Bardzo duży,Extra groot,Extra stor,Ekstra stor,Ekstra stor,Erittäin suuri,Дуже великий,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
100603,,MallPurchase,购买了{count}个{item}，花费{price}RMB。,購買了{count}個{item}，花費{price}RMB。,Purchased {count}x {item} for {price} RMB.,{item}を{count}個購入し、{price}RMBを費やしました。,{item} {count}개를 {price}RMB에 구매했습니다.,Acheté {count}x {item} pour {price} RMB.,{count}x {item} für {price} RMB gekauft.,Comprado {count}x {item} por {price} RMB.,Comprado {count}x {item} por {price} RMB.,Куплено {count}x {item} за {price} RMB.,{count}x {item} {price} RMB karşılığında satın alındı.,ซื้อ {item} จำนวน {count} ชิ้น ราคา {price} RMB,Membeli {count}x {item} seharga {price} RMB.,Đã mua {count}x {item} với giá {price} RMB.,Acquistato {count}x {item} per {price} RMB.,Kupiono {count}x {item} za {price} RMB.,{count}x {item} gekocht voor {price} RMB.,Köpte {count}x {item} för {price} RMB.,Kjøpte {count}x {item} for {price} RMB.,Købt {count}x {item} for {price} RMB.,Ostettu {count}x {item} hintaan {price} RMB.,Куплено {count}x {item} за {price} RMB.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
100605,,MallInsufficientGem,充值币不足。,充值幣不足。,Insufficient Gems.,チャージ残高不足。,충전석이 부족합니다.,Gemmes insuffisantes.,Nicht genug Gems.,Gemas insuficientes.,Gemas insuficientes.,Недостаточно Гемов.,Yetersiz Gem.,เพชรไม่เพียงพอ,Gem tidak mencukupi.,Không đủ Gem.,Gemme insufficienti.,Niewystarczające Gemy.,Onvoldoende Gems.,Otillräckligt med Gems.,Utilstrekkelig Gems.,Utilstrækkelige Gems.,Riittämättömästi Gemejä.,Недостатньо Гемів.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
100606,,MallLimitReached,该商品已达到购买上限。,該商品已達到購買上限。,Purchase limit reached for this item.,この商品の購入上限に達しました。,이 상품의 구매 한도에 도달했습니다.,Limite d'achat atteinte pour cet article.,Kauflimit für diesen Artikel erreicht.,Límite de compra alcanzado para este artículo.,Limite de compra atingido para este item.,Достигнут лимит покупки для этого товара.,Bu ürün için satın alma limiti aşıldı.,ถึงขีดจำกัดการซื้อสินค้านี้แล้ว,Batas pembelian untuk item ini tercapai.,Đã đạt giới hạn mua cho mặt hàng này.,Limite di acquisto raggiunto per questo articolo.,Osiągnięto limit zakupu dla tego przedmiotu.,Aankoplimiet bereikt voor dit artikel.,Köpgräns nådd för denna artikel.,Kjøpsgrense nådd for denne varen.,Købsgrænse nået for denne vare.,Ostorajoitus saavutettu tälle tuotteelle.,Досягнуто ліміт покупки для цього товару.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
